INFO 2025-09-25 22:11:22,990 basehttp "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2025-09-25 22:11:22,991 basehttp "GET /static/admin/img/icon-no.svg HTTP/1.1" 304 0
INFO 2025-09-25 22:11:22,997 basehttp "GET /static/admin/js/filters.js HTTP/1.1" 304 0
INFO 2025-09-25 22:11:22,999 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-09-25 22:11:23,015 basehttp "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
INFO 2025-09-25 22:12:02,347 basehttp "POST /api/auth/login/ HTTP/1.1" 200 531
INFO 2025-09-25 22:13:35,585 basehttp "POST /api/hospitals/blood-requests/create/ HTTP/1.1" 201 92
WARNING 2025-09-25 22:13:57,655 log Unauthorized: /api/auth/login/
WARNING 2025-09-25 22:13:57,656 basehttp "POST /api/auth/login/ HTTP/1.1" 401 31
INFO 2025-09-25 22:14:12,709 basehttp "POST /api/auth/login/ HTTP/1.1" 200 535
INFO 2025-09-25 22:14:49,051 basehttp "GET /api/requests/requests/pending/ HTTP/1.1" 200 505
INFO 2025-09-25 22:19:35,907 basehttp "POST /api/requests/requests/1/approve/ HTTP/1.1" 200 63
INFO 2025-09-25 22:20:35,313 basehttp "POST /api/auth/login/ HTTP/1.1" 200 523
INFO 2025-09-26 09:52:30,565 autoreload Watching for file changes with StatReloader
INFO 2025-09-26 10:06:02,973 autoreload D:\blood_donation_system\hospitals\views.py changed, reloading.
INFO 2025-09-26 10:06:04,160 autoreload Watching for file changes with StatReloader
INFO 2025-09-26 10:06:35,703 autoreload D:\blood_donation_system\hospitals\views.py changed, reloading.
INFO 2025-09-26 10:06:37,073 autoreload Watching for file changes with StatReloader
INFO 2025-09-26 10:13:13,367 basehttp "POST /api/auth/register/donor/ HTTP/1.1" 201 115
WARNING 2025-09-26 10:14:23,438 log Not Found: /api/auth/login/donor/
WARNING 2025-09-26 10:14:23,439 basehttp "POST /api/auth/login/donor/ HTTP/1.1" 404 3381
INFO 2025-09-26 10:14:53,523 basehttp "POST /api/auth/login/ HTTP/1.1" 200 523
INFO 2025-09-26 10:15:28,577 basehttp "GET /api/auth/profile/ HTTP/1.1" 200 157
INFO 2025-09-26 10:27:35,628 basehttp "POST /api/auth/login/ HTTP/1.1" 200 531
INFO 2025-09-26 10:28:04,961 basehttp "GET /api/auth/profile/ HTTP/1.1" 200 179
INFO 2025-09-26 10:28:22,320 basehttp "GET /api/donors/donors/ HTTP/1.1" 200 23
INFO 2025-09-26 10:31:53,309 basehttp "GET /api/donors/donors/ HTTP/1.1" 200 23
WARNING 2025-09-26 10:33:39,313 log Method Not Allowed: /api/donors/donors/
WARNING 2025-09-26 10:33:39,314 basehttp "POST /api/donors/donors/ HTTP/1.1" 405 41
INFO 2025-09-26 10:34:00,831 basehttp "POST /api/hospitals/blood-requests/create/ HTTP/1.1" 201 126
INFO 2025-09-26 10:34:45,023 basehttp "GET /api/hospitals/blood-requests/ HTTP/1.1" 200 986
WARNING 2025-09-26 10:35:51,492 log Unauthorized: /api/auth/login/
WARNING 2025-09-26 10:35:51,492 basehttp "POST /api/auth/login/ HTTP/1.1" 401 31
INFO 2025-09-26 10:43:00,658 basehttp "POST /api/auth/login/ HTTP/1.1" 200 523
INFO 2025-09-26 10:44:02,081 basehttp "POST /api/auth/login/ HTTP/1.1" 200 531
INFO 2025-09-26 10:45:28,088 basehttp "POST /api/auth/login/ HTTP/1.1" 200 535
INFO 2025-09-26 10:45:41,932 basehttp "POST /api/auth/login/ HTTP/1.1" 200 531
INFO 2025-09-26 10:46:13,251 basehttp "POST /api/auth/login/ HTTP/1.1" 200 535
INFO 2025-09-26 10:53:43,927 basehttp "GET /api/auth/profile/ HTTP/1.1" 200 159
INFO 2025-09-26 10:54:31,048 basehttp "GET /api/auth/profile/ HTTP/1.1" 200 179
INFO 2025-09-26 10:58:24,403 basehttp "GET /api/auth/profile/ HTTP/1.1" 200 199
INFO 2025-09-26 11:00:00,355 basehttp "GET /api/donors/donors/ HTTP/1.1" 200 23
INFO 2025-09-26 11:03:40,838 basehttp "GET /admin/ HTTP/1.1" 302 0
INFO 2025-09-26 11:03:40,894 basehttp "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4181
INFO 2025-09-26 11:03:41,076 basehttp "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2929
INFO 2025-09-26 11:03:41,080 basehttp "GET /static/admin/css/login.css HTTP/1.1" 200 958
INFO 2025-09-26 11:03:41,080 basehttp "GET /static/admin/css/base.css HTTP/1.1" 200 21207
INFO 2025-09-26 11:03:41,083 basehttp "GET /static/admin/js/theme.js HTTP/1.1" 200 1943
INFO 2025-09-26 11:03:41,083 basehttp "GET /static/admin/css/responsive.css HTTP/1.1" 200 18533
INFO 2025-09-26 11:03:41,087 basehttp "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
INFO 2025-09-26 11:03:41,172 basehttp "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2694
WARNING 2025-09-26 11:03:41,219 log Not Found: /favicon.ico
WARNING 2025-09-26 11:03:41,220 basehttp "GET /favicon.ico HTTP/1.1" 404 2691
INFO 2025-09-26 11:03:48,301 basehttp "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2025-09-26 11:03:48,360 basehttp "GET /admin/ HTTP/1.1" 200 7959
INFO 2025-09-26 11:03:48,390 basehttp "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2025-09-26 11:03:48,390 basehttp "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2025-09-26 11:03:48,391 basehttp "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
INFO 2025-09-26 11:04:12,281 basehttp "GET /admin/accounts/user/ HTTP/1.1" 200 14335
INFO 2025-09-26 11:04:12,310 basehttp "GET /static/admin/css/changelists.css HTTP/1.1" 200 6566
INFO 2025-09-26 11:04:12,310 basehttp "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2025-09-26 11:04:12,311 basehttp "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 8943
INFO 2025-09-26 11:04:12,311 basehttp "GET /static/admin/js/core.js HTTP/1.1" 200 5682
INFO 2025-09-26 11:04:12,317 basehttp "GET /static/admin/js/actions.js HTTP/1.1" 200 7872
INFO 2025-09-26 11:04:12,318 basehttp "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2025-09-26 11:04:12,322 basehttp "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2025-09-26 11:04:12,324 basehttp "GET /static/admin/img/icon-no.svg HTTP/1.1" 200 560
INFO 2025-09-26 11:04:12,325 basehttp "GET /static/admin/img/search.svg HTTP/1.1" 200 458
INFO 2025-09-26 11:04:12,328 basehttp "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 292458
INFO 2025-09-26 11:04:12,332 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-09-26 11:04:12,332 basehttp "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
INFO 2025-09-26 11:04:12,333 basehttp "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 232381
INFO 2025-09-26 11:04:12,345 basehttp "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2025-09-26 11:04:12,355 basehttp "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2025-09-26 11:04:12,355 basehttp "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 200 1097
INFO 2025-09-26 11:04:19,613 basehttp "GET /admin/accounts/user/4/change/ HTTP/1.1" 200 24945
INFO 2025-09-26 11:04:19,638 basehttp "GET /static/admin/js/SelectBox.js HTTP/1.1" 200 4530
INFO 2025-09-26 11:04:19,638 basehttp "GET /static/admin/css/forms.css HTTP/1.1" 200 9047
INFO 2025-09-26 11:04:19,639 basehttp "GET /static/admin/js/calendar.js HTTP/1.1" 200 8466
INFO 2025-09-26 11:04:19,641 basehttp "GET /static/admin/js/SelectFilter2.js HTTP/1.1" 200 15292
INFO 2025-09-26 11:04:19,643 basehttp "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 586
INFO 2025-09-26 11:04:19,643 basehttp "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 200 19319
INFO 2025-09-26 11:04:19,647 basehttp "GET /static/admin/css/widgets.css HTTP/1.1" 200 11900
INFO 2025-09-26 11:04:19,651 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-09-26 11:04:19,652 basehttp "GET /static/admin/js/change_form.js HTTP/1.1" 200 606
INFO 2025-09-26 11:04:19,704 basehttp "GET /static/admin/img/icon-clock.svg HTTP/1.1" 200 677
